sample_id,late_num_pred,late_num_gt,late_tp,late_fp,late_fn,late_precision,late_recall,late_f1,late_payload_Mbit,early_num_pred,early_num_gt,early_tp,early_fp,early_fn,early_precision,early_recall,early_f1,early_payload_Mbit,intermediate_num_pred,intermediate_num_gt,intermediate_tp,intermediate_fp,intermediate_fn,intermediate_precision,intermediate_recall,intermediate_f1,intermediate_payload_Mbit,compressed_num_pred,compressed_num_gt,compressed_tp,compressed_fp,compressed_fn,compressed_precision,compressed_recall,compressed_f1,compressed_payload_Mbit,late_f1_gain_over_late,late_gain_per_extra_Mbit,early_f1_gain_over_late,early_gain_per_extra_Mbit,intermediate_f1_gain_over_late,intermediate_gain_per_extra_Mbit,compressed_f1_gain_over_late,compressed_gain_per_extra_Mbit,best_method_by_f1,best_level_by_f1,best_f1,best_payload_Mbit,num_cavs,cav_keys,ego_num_objects,ego_origin_lidar_shape_0,ego_origin_lidar_shape_1,pcd_num_points,pcd_mean_range,pcd_max_range,pcd_std_range,pcd_near_20m,pcd_mid_20_50m,pcd_far_50_80m,pcd_very_far_80m,pcd_front_points,pcd_back_points,pcd_left_points,pcd_right_points,pcd_front_far_30m,pcd_front_far_50m,pcd_density_0_20,pcd_density_20_50,pcd_density_50_80,est_snr_db,bler_16qam,effective_compressed_f1,channel_oracle
1708,35,33,32,3,1,0.9142857142857144,0.9696969696969696,0.9411764705882354,0.024,35,33,32,3,1,0.9142857142857144,0.9696969696969696,0.9411764705882354,7.68,32,33,31,1,2,0.96875,0.9393939393939394,0.953846153846154,126.8,34,33,32,2,1,0.9411764705882352,0.9696969696969696,0.955223880597015,1.98,0.0,,0.0,0.0,0.0126696832579185,9.993755330597674e-05,0.0140474100087796,0.0071817024584762,compressed,compressed_feature_level,0.955223880597015,1.98,7,ego|1016|962|971|980|989|998,32,49542,4,49542,11.272380828857422,75.83063507080078,11.106766700744627,42973,5632,937,0,24555,24987,24869,24673,1833,605,34.19682684744009,0.8536767995176711,0.076475990603644,5.394427474189061,1.0,0.0,late
1709,35,33,32,3,1,0.9142857142857144,0.9696969696969696,0.9411764705882354,0.024,35,33,33,2,0,0.9428571428571428,1.0,0.9705882352941176,7.68,33,33,32,1,1,0.9696969696969696,0.9696969696969696,0.9696969696969696,126.8,36,33,31,5,2,0.8611111111111112,0.9393939393939394,0.8985507246376813,1.98,0.0,,0.0294117647058822,0.0038416620566721,0.0285204991087343,0.0002249676524636,-0.0426257459505541,-0.0217923036557025,early,raw_level,0.9705882352941176,7.68,7,ego|1016|962|971|980|989|998,32,49512,4,49512,11.25331974029541,75.86078643798828,11.058610916137695,42991,5596,925,0,24532,24980,24827,24685,1812,608,34.211150792318364,0.8482200586116632,0.0754965755692324,19.905595071759485,0.0,0.8985507246376813,late
1710,35,33,31,4,2,0.8857142857142857,0.9393939393939394,0.9117647058823528,0.024,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,7.68,33,33,32,1,1,0.9696969696969696,0.9696969696969696,0.9696969696969696,126.8,36,33,32,4,1,0.8888888888888888,0.9696969696969696,0.927536231884058,1.98,0.0,,0.0447570332480818,0.0058460074775446,0.0579322638146168,0.0004569655440668,0.015771526001705,0.0080631523526099,intermediate,feature_level,0.9696969696969696,126.8,7,ego|1016|962|971|980|989|998,31,49631,4,49631,11.239766120910645,75.87551879882812,11.038166046142578,43153,5564,914,0,24596,25035,24814,24817,1778,596,34.340066296222794,0.8433696222507673,0.074598778454355,11.56920966995553,0.10577318688333814,0.8294277686879182,late
1711,37,33,32,5,1,0.8648648648648649,0.9696969696969696,0.9142857142857144,0.024,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,7.68,33,33,33,0,0,1.0,1.0,1.0,126.8,36,33,32,4,1,0.8888888888888888,0.9696969696969696,0.927536231884058,1.98,0.0,,0.0422360248447205,0.0055167221584013,0.0857142857142857,0.0006761081412434,0.0132505175983437,0.0067742932506869,intermediate,feature_level,1.0,126.8,7,ego|1016|962|971|980|989|998,31,49590,4,49590,11.269290924072266,75.85746002197266,11.04576587677002,43079,5613,898,0,24607,24983,24835,24755,1800,596,34.2811789672788,0.8507968529283891,0.0732928917418061,17.71358024530024,0.0,0.927536231884058,compressed
1712,36,34,31,5,3,0.8611111111111112,0.9117647058823528,0.8857142857142858,0.024,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,7.68,33,34,31,2,3,0.9393939393939394,0.9117647058823528,0.9253731343283584,126.8,37,34,32,5,2,0.8648648648648649,0.9411764705882352,0.9014084507042254,1.98,0.0,,0.0720321931589537,0.0094085936727995,0.0396588486140725,0.0003128261549037,0.0156941649899395,0.0080236017330979,early,raw_level,0.9577464788732396,7.68,7,ego|1016|962|971|980|989|998,32,49590,4,49590,11.283177375793455,75.82482147216797,11.081295013427734,43064,5618,908,0,24576,25014,24862,24728,1802,600,34.2692423465469,0.8515547336097791,0.0741090709371492,13.825046394084854,0.025,0.8788732394366198,late
1713,36,34,30,6,4,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.024,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,7.68,34,34,33,1,1,0.9705882352941176,0.9705882352941176,0.9705882352941176,126.8,37,34,32,5,2,0.8648648648648649,0.9411764705882352,0.9014084507042254,1.98,0.0,,0.1006036217303824,0.013140493956424,0.1134453781512605,0.0008948490104693,0.0442655935613682,0.0226306715548917,intermediate,feature_level,0.9705882352941176,126.8,7,ego|1016|962|971|980|989|998,33,49388,4,49388,11.277314186096191,75.88372039794922,11.067093849182127,42890,5600,898,0,24497,24891,24700,24688,1789,599,34.130777546056954,0.8488263631567752,0.0732928917418061,1.8284906433232218,1.0,0.0,late
1714,37,35,34,3,1,0.918918918918919,0.9714285714285714,0.9444444444444444,0.024,38,35,35,3,0,0.9210526315789472,1.0,0.958904109589041,7.68,35,35,34,1,1,0.9714285714285714,0.9714285714285714,0.9714285714285714,126.8,38,35,33,5,2,0.868421052631579,0.9428571428571428,0.904109589041096,1.98,0.0,,0.0144596651445965,0.0018886709958981,0.0269841269841268,0.0002128488592803,-0.0403348554033485,-0.0206210917195033,intermediate,feature_level,0.9714285714285714,126.8,7,ego|1016|962|971|980|989|998,34,49388,4,49388,11.272199630737305,75.85912322998047,11.088261604309082,42923,5554,911,0,24425,24963,24748,24640,1763,608,34.15703811166712,0.8418538608879874,0.0743539246957521,9.813914686546925,0.441869195526942,0.5046114122633127,late
1715,37,35,33,4,2,0.8918918918918919,0.9428571428571428,0.9166666666666669,0.024,38,35,35,3,0,0.9210526315789472,1.0,0.958904109589041,7.68,35,35,35,0,0,1.0,1.0,1.0,126.8,38,35,32,6,3,0.8421052631578947,0.9142857142857144,0.8767123287671234,1.98,0.0,,0.0422374429223743,0.0055169073827552,0.0833333333333332,0.0006573273595422,-0.0399543378995433,-0.0204265531183759,intermediate,feature_level,1.0,126.8,7,ego|1016|962|971|980|989|998,34,49488,4,49488,11.284279823303224,75.8358383178711,11.073260307312012,43000,5576,912,0,24581,24907,24791,24697,1784,618,34.2183127647575,0.8451885358861033,0.0744355426152864,18.994129647259236,0.0,0.8767123287671234,late
1716,37,35,33,4,2,0.8918918918918919,0.9428571428571428,0.9166666666666669,0.024,39,35,35,4,0,0.8974358974358975,1.0,0.945945945945946,7.68,34,35,34,0,1,1.0,0.9714285714285714,0.9855072463768116,126.8,38,35,33,5,2,0.868421052631579,0.9428571428571428,0.904109589041096,1.98,0.0,,0.0292792792792793,0.0038243572726331,0.0688405797101447,0.0005430095578827,-0.0125570776255707,-0.0064197738372038,intermediate,feature_level,0.9855072463768116,126.8,7,ego|1016|962|971|980|989|998,34,49520,4,49520,11.284098625183104,75.85145568847656,11.085227966308594,43002,5611,907,0,24560,24960,24765,24755,1813,617,34.21990431418842,0.8504937006558331,0.0740274530176149,10.627282722508394,0.2823844895296762,0.6488030642608408,late
1717,36,35,32,4,3,0.8888888888888888,0.9142857142857144,0.9014084507042254,0.024,38,35,35,3,0,0.9210526315789472,1.0,0.958904109589041,7.68,35,35,34,1,1,0.9714285714285714,0.9714285714285714,0.9714285714285714,126.8,38,35,35,3,0,0.9210526315789472,1.0,0.958904109589041,1.98,0.0,,0.0574956588848156,0.0075098822994795,0.070020120724346,0.0005523136928468,0.0574956588848156,0.0293945086323188,intermediate,feature_level,0.9714285714285714,126.8,7,ego|1016|962|971|980|989|998,33,49472,4,49472,11.29354190826416,75.87128448486328,11.078690528869627,42955,5614,903,0,24539,24933,24785,24687,1798,614,34.18250290256182,0.8509484290646671,0.0737009813394776,2.8277088856322674,1.0,0.0,late
1718,37,35,30,7,5,0.8108108108108109,0.8571428571428571,0.8333333333333334,0.024,39,35,35,4,0,0.8974358974358975,1.0,0.945945945945946,7.68,35,35,35,0,0,1.0,1.0,1.0,126.8,38,35,34,4,1,0.8947368421052632,0.9714285714285714,0.9315068493150684,1.98,0.0,,0.1126126126126126,0.0147090664332043,0.1666666666666666,0.0013146547190845,0.098173515981735,0.0501909590908666,intermediate,feature_level,1.0,126.8,7,ego|1016|962|971|980|989|998,33,49396,4,49396,11.291264533996582,75.87092590332031,11.07483959197998,42890,5588,918,0,24525,24871,24756,24640,1808,626,34.130777546056954,0.8470074495214392,0.0749252501324922,15.249586848547189,0.00938016439316014,0.9227691619351385,compressed
1719,35,34,30,5,4,0.8571428571428571,0.8823529411764706,0.8695652173913043,0.024,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,7.68,35,34,33,2,1,0.9428571428571428,0.9705882352941176,0.9565217391304348,126.8,38,34,34,4,0,0.8947368421052632,1.0,0.9444444444444444,1.98,0.0,,0.0881812614819351,0.0115179286157177,0.0869565217391304,0.0006859068099571,0.0748792270531401,0.0382818134218507,early,raw_level,0.9577464788732396,7.68,7,ego|1016|962|971|980|989|998,33,49437,4,49437,11.280410766601562,75.89053344726562,11.068049430847168,42961,5562,914,0,24497,24940,24757,24680,1794,619,34.187277550854574,0.8430664699782113,0.074598778454355,15.560147872301632,0.005498151596229593,0.9392517457146721,compressed
1720,36,34,30,6,4,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.024,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,7.68,34,34,32,2,2,0.9411764705882352,0.9411764705882352,0.9411764705882352,126.8,38,34,34,4,0,0.8947368421052632,1.0,0.9444444444444444,1.98,0.0,,0.1006036217303824,0.013140493956424,0.0840336134453781,0.0006628511188661,0.0873015873015873,0.0446327133443698,early,raw_level,0.9577464788732396,7.68,7,ego|1016|962|971|980|989|998,33,49554,4,49554,11.301770210266112,75.8554458618164,11.095264434814451,43028,5609,917,0,24592,24962,24886,24668,1823,625,34.24059445679036,0.8501905483832771,0.0748436322129579,14.690736806488506,0.016365789918893682,0.9289878650766004,compressed
1721,35,34,31,4,3,0.8857142857142857,0.9117647058823528,0.8985507246376812,0.024,38,34,33,5,1,0.868421052631579,0.9705882352941176,0.9166666666666669,7.68,34,34,32,2,2,0.9411764705882352,0.9411764705882352,0.9411764705882352,126.8,37,34,33,4,1,0.8918918918918919,0.9705882352941176,0.9295774647887324,1.98,0.0,,0.0181159420289855,0.0023662411218633,0.0426257459505541,0.0003362288284103,0.0310267401510513,0.015862341590517,intermediate,feature_level,0.9411764705882352,126.8,7,ego|1016|962|971|980|989|998,32,49561,4,49561,11.299551010131836,75.82784271240234,11.100420951843262,43028,5615,918,0,24631,24930,24842,24719,1814,625,34.24059445679036,0.8511000052009451,0.0749252501324922,13.214345219517668,0.025,0.9063380281690141,compressed
1722,35,34,32,3,2,0.9142857142857144,0.9411764705882352,0.927536231884058,0.024,36,34,34,2,0,0.9444444444444444,1.0,0.9714285714285714,7.68,33,34,32,1,2,0.9696969696969696,0.9411764705882352,0.955223880597015,126.8,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,1.98,0.0,,0.0438923395445135,0.0057330642038288,0.0276876487129571,0.000218398188245,0.0302102469891816,0.0154449115486613,early,raw_level,0.9714285714285714,7.68,7,ego|1016|962|971|980|989|998,33,49647,4,49647,11.290728569030762,75.82891082763672,11.073725700378418,43104,5641,902,0,24645,25002,24897,24750,1838,617,34.301073335165285,0.855040984744173,0.0736193634199433,17.01774165875193,0.0,0.9577464788732396,compressed
1723,34,34,31,3,3,0.9117647058823528,0.9117647058823528,0.9117647058823528,0.024,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,7.68,34,34,33,1,1,0.9705882352941176,0.9705882352941176,0.9705882352941176,126.8,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,1.98,0.0,,0.0459817729908866,0.0060059787083185,0.0588235294117648,0.0004639957832063,0.0459817729908866,0.0235080639012713,intermediate,feature_level,0.9705882352941176,126.8,7,ego|1016|962|971|980|989|998,33,49430,4,49430,11.314449310302734,75.8426513671875,11.093952178955078,42898,5621,911,0,24560,24870,24813,24617,1821,605,34.13714374378063,0.852009462018613,0.0743539246957521,8.606375002405509,0.7135656244587606,0.27433151460287725,late
1724,36,34,32,4,2,0.8888888888888888,0.9411764705882352,0.9142857142857144,0.024,38,34,34,4,0,0.8947368421052632,1.0,0.9444444444444444,7.68,33,34,32,1,2,0.9696969696969696,0.9411764705882352,0.955223880597015,126.8,36,34,33,3,1,0.9166666666666666,0.9705882352941176,0.9428571428571428,1.98,0.0,,0.0301587301587301,0.0039392280771591,0.0409381663113007,0.0003229173211909,0.0285714285714285,0.0146070698217937,intermediate,feature_level,0.955223880597015,126.8,7,ego|1016|962|971|980|989|998,33,49397,4,49397,11.307621955871582,75.85519409179688,11.069098472595217,42865,5638,894,0,24495,24902,24816,24581,1836,599,34.11088317817047,0.854586256335339,0.0729664200636689,6.806540850744456,0.9395094361941658,0.057033960159786505,late
1725,34,34,32,2,2,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.024,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,7.68,33,34,32,1,2,0.9696969696969696,0.9411764705882352,0.955223880597015,126.8,36,34,34,2,0,0.9444444444444444,1.0,0.9714285714285714,1.98,0.0,,0.0165700082850042,0.0021643166516463,0.0140474100087797,0.0001108049631537,0.0302521008403361,0.0154663092230757,compressed,compressed_feature_level,0.9714285714285714,1.98,7,ego|1016|962|971|980|989|998,32,49449,4,49449,11.284710884094238,75.8272476196289,11.028493881225586,42946,5618,885,0,24570,24879,24829,24620,1809,579,34.17534093012269,0.8515547336097791,0.0722318587878601,17.91223195398007,0.0,0.9714285714285714,compressed
1726,35,34,31,4,3,0.8857142857142857,0.9117647058823528,0.8985507246376812,0.024,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,7.68,33,34,33,0,1,1.0,0.9705882352941176,0.9850746268656716,126.8,38,34,34,4,0,0.8947368421052632,1.0,0.9444444444444444,1.98,0.0,,0.0591957542355583,0.0077319428207364,0.0865239022279904,0.0006824943382658,0.0458937198067632,0.023463046935973,intermediate,feature_level,0.9850746268656716,126.8,7,ego|1016|962|971|980|989|998,32,49643,4,49643,11.270346641540527,75.8234634399414,11.013191223144531,43127,5645,871,0,24659,24984,24865,24778,1791,564,34.31937615362085,0.855647289289285,0.0710892079143799,1.7151218491262088,1.0,0.0,late
1727,34,34,32,2,2,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.024,38,34,34,4,0,0.8947368421052632,1.0,0.9444444444444444,7.68,33,34,32,1,2,0.9696969696969696,0.9411764705882352,0.955223880597015,126.8,37,34,33,4,1,0.8918918918918919,0.9705882352941176,0.9295774647887324,1.98,0.0,,0.0032679738562091,0.0004268513396302,0.0140474100087797,0.0001108049631537,-0.0115990057995027,-0.0059299620651854,intermediate,feature_level,0.955223880597015,126.8,7,ego|1016|962|971|980|989|998,33,49471,4,49471,11.291969299316406,75.85823822021484,11.030430793762209,42947,5650,874,0,24627,24844,24771,24700,1814,571,34.17613670483814,0.856405169970675,0.0713340616729828,19.382237341241286,0.0,0.9295774647887324,late
1728,35,34,33,2,1,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.024,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,7.68,34,34,33,1,1,0.9705882352941176,0.9705882352941176,0.9705882352941176,126.8,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,1.98,0.0,,0.0012247397428046,0.0001599712307738,0.0140664961636828,0.0001109555133754,0.0012247397428046,0.0006261450627835,intermediate,feature_level,0.9705882352941176,126.8,7,ego|1016|962|971|980|989|998,33,49528,4,49528,11.26897430419922,75.84286499023438,11.00615692138672,43022,5644,862,0,24537,24991,24768,24760,1813,557,34.2358198084976,0.855495713153007,0.0703546466385711,3.568123619995933,1.0,0.0,late
1729,34,34,32,2,2,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.024,36,34,34,2,0,0.9444444444444444,1.0,0.9714285714285714,7.68,34,34,32,2,2,0.9411764705882352,0.9411764705882352,0.9411764705882352,126.8,36,34,33,3,1,0.9166666666666666,0.9705882352941176,0.9428571428571428,1.98,0.0,,0.0302521008403361,0.0039514238297199,0.0,0.0,0.0016806722689075,0.0008592394012819,early,raw_level,0.9714285714285714,7.68,7,ego|1016|962|971|980|989|998,33,49500,4,49500,11.261695861816406,75.8296890258789,10.995857238769531,43013,5621,866,0,24535,24965,24826,24674,1774,561,34.22865783605847,0.852009462018613,0.0706811183167083,6.686310979655872,0.9485266765258096,0.04853199070423669,late
1730,35,34,30,5,4,0.8571428571428571,0.8823529411764706,0.8695652173913043,0.024,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,7.68,33,34,33,0,1,1.0,0.9705882352941176,0.9850746268656716,126.8,36,34,33,3,1,0.9166666666666666,0.9705882352941176,0.9428571428571428,1.98,0.0,,0.0881812614819351,0.0115179286157177,0.1155094094743672,0.0009111299415849,0.0732919254658385,0.0374703095428622,intermediate,feature_level,0.9850746268656716,126.8,7,ego|1016|962|971|980|989|998,33,49573,4,49573,11.292489051818848,75.85099792480469,11.02901554107666,43032,5670,871,0,24625,24948,24883,24690,1804,566,34.2437775556522,0.8594366926962349,0.0710892079143799,16.03720936399139,0.0,0.9428571428571428,compressed
1731,36,34,33,3,1,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.024,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,7.68,32,34,32,0,2,1.0,0.9411764705882352,0.9696969696969696,126.8,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,1.98,0.0,,0.0148893360160966,0.0019447931055507,0.0268398268398268,0.0002117106300863,0.0148893360160966,0.0076121349775545,intermediate,feature_level,0.9696969696969696,126.8,7,ego|1016|962|971|980|989|998,33,49382,4,49382,11.254456520080566,75.86184692382812,10.999667167663574,42928,5596,858,0,24482,24900,24690,24692,1762,557,34.161016985244416,0.8482200586116632,0.0700281749604339,2.49832450992185,1.0,0.0,late
1732,35,33,31,4,2,0.8857142857142857,0.9393939393939394,0.9117647058823528,0.024,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,7.68,31,33,31,0,2,1.0,0.9393939393939394,0.96875,126.8,38,33,32,6,1,0.8421052631578947,0.9696969696969696,0.9014084507042254,1.98,0.0,,0.0447570332480818,0.0058460074775446,0.056985294117647,0.0004494959149811,-0.0103562551781275,-0.0052946089867727,intermediate,feature_level,0.96875,126.8,7,ego|1016|962|971|980|989|998,32,49590,4,49590,11.274513244628906,75.862548828125,11.019746780395508,43103,5610,877,0,24586,25004,24869,24721,1783,566,34.30027756044982,0.8503421245195552,0.0715789154315857,7.457805103380524,0.8906646172464607,0.09855583797502131,late
1733,34,33,32,2,1,0.9411764705882352,0.9696969696969696,0.955223880597015,0.024,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,7.68,34,33,33,1,0,0.9705882352941176,1.0,0.9850746268656716,126.8,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,1.98,0.0,,0.0012978585334197,0.000169521752014,0.0298507462686565,0.0002354605467017,0.0012978585334197,0.0006635268575765,intermediate,feature_level,0.9850746268656716,126.8,7,ego|1016|962|971|980|989|998,31,49418,4,49418,11.220633506774902,75.80767059326172,10.927926063537598,43003,5570,845,0,24536,24882,24764,24654,1739,544,34.220700088903875,0.8442790790684354,0.0689671420064879,12.976398635940242,0.025,0.932608695652174,late
1734,34,33,31,3,2,0.9117647058823528,0.9393939393939394,0.9253731343283584,0.024,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,7.68,32,33,32,0,1,1.0,0.9696969696969696,0.9846153846153848,126.8,35,33,33,2,0,0.9428571428571428,1.0,0.9705882352941176,1.98,0.0,,0.0311486048020764,0.004068522048338,0.0592422502870263,0.0004672986234541,0.0452151009657593,0.0231161047882205,intermediate,feature_level,0.9846153846153848,126.8,7,ego|1016|962|971|980|989|998,31,49502,4,49502,11.25549602508545,75.87903594970703,10.972302436828612,43022,5628,852,0,24519,24983,24785,24717,1760,541,34.2358198084976,0.853070494972559,0.0695384674432281,6.611757547957429,0.9541181839031928,0.04453235091748933,late
1735,35,33,31,4,2,0.8857142857142857,0.9393939393939394,0.9117647058823528,0.024,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,7.68,33,33,33,0,0,1.0,1.0,1.0,126.8,35,33,32,3,1,0.9142857142857144,0.9696969696969696,0.9411764705882354,1.98,0.0,,0.0447570332480818,0.0058460074775446,0.088235294117647,0.0006959936748094,0.0294117647058824,0.0150366895224348,intermediate,feature_level,1.0,126.8,7,ego|1016|962|971|980|989|998,31,49494,4,49494,11.234766006469728,75.83810424804688,10.94074821472168,43061,5591,842,0,24585,24909,24762,24732,1759,539,34.26685502240053,0.8474621779302732,0.068722288247885,16.89957390386345,0.0,0.9411764705882354,compressed
1736,34,33,31,3,2,0.9117647058823528,0.9393939393939394,0.9253731343283584,0.024,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,7.68,34,33,32,2,1,0.9411764705882352,0.9696969696969696,0.955223880597015,126.8,35,33,32,3,1,0.9142857142857144,0.9696969696969696,0.9411764705882354,1.98,0.0,,0.0311486048020764,0.004068522048338,0.0298507462686566,0.0002354605467017,0.015803336259877,0.0080794152657858,early,raw_level,0.9565217391304348,7.68,7,ego|1016|962|971|980|989|998,32,49578,4,49578,11.24189567565918,75.8538589477539,10.972867965698242,43103,5617,858,0,24642,24936,24791,24787,1761,546,34.30027756044982,0.8514031574735011,0.0700281749604339,5.888061200594428,1.0,0.0,late
1737,32,33,29,3,4,0.90625,0.8787878787878788,0.8923076923076922,0.024,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,7.68,32,33,31,1,2,0.96875,0.9393939393939394,0.953846153846154,126.8,35,33,33,2,0,0.9428571428571428,1.0,0.9705882352941176,1.98,0.0,,0.0642140468227425,0.0083874146842662,0.0615384615384616,0.0004854109732004,0.0782805429864254,0.0400207274981724,compressed,compressed_feature_level,0.9705882352941176,1.98,7,ego|1016|962|971|980|989|998,32,49427,4,49427,11.26226806640625,75.83319091796875,10.988122940063477,42945,5627,855,0,24496,24931,24764,24663,1769,546,34.17454515540722,0.852918918836281,0.069783321201831,11.79656300588299,0.06314443639693956,0.9093009882029705,compressed
1738,33,33,30,3,3,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.024,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,7.68,32,33,32,0,1,1.0,0.9696969696969696,0.9846153846153848,126.8,35,33,33,2,0,0.9428571428571428,1.0,0.9705882352941176,1.98,0.0,,0.0474308300395257,0.0061952494826966,0.0755244755244756,0.0005957316489278,0.0614973262032085,0.0314403508196362,intermediate,feature_level,0.9846153846153848,126.8,7,ego|1016|962|971|980|989|998,32,49382,4,49382,11.214719772338867,75.84297180175781,10.90058422088623,42947,5615,820,0,24465,24917,24665,24717,1743,509,34.17613670483814,0.8511000052009451,0.0669266940181303,7.0525161929843305,0.9210612855261752,0.07661698757753586,late
1739,33,33,31,2,2,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.024,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,7.68,32,33,32,0,1,1.0,0.9696969696969696,0.9846153846153848,126.8,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,1.98,0.0,,0.0171277997364953,0.0022371734243071,0.0452214452214452,0.0003567035181851,0.0171277997364953,0.008756543832564,intermediate,feature_level,0.9846153846153848,126.8,7,ego|1016|962|971|980|989|998,32,49372,4,49372,11.243967056274414,75.85406494140625,10.93699836730957,42909,5627,836,0,24481,24891,24717,24655,1769,525,34.14589726565068,0.852918918836281,0.0682325807306792,2.1932420551750886,1.0,0.0,late
1740,33,33,31,2,2,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.024,35,33,33,2,0,0.9428571428571428,1.0,0.9705882352941176,7.68,33,33,33,0,0,1.0,1.0,1.0,126.8,35,33,33,2,0,0.9428571428571428,1.0,0.9705882352941176,1.98,0.0,,0.0311942959001781,0.0040744900601068,0.0606060606060605,0.0004780562614853,0.0311942959001781,0.0159480040389459,intermediate,feature_level,1.0,126.8,7,ego|1016|962|971|980|989|998,32,49548,4,49548,11.23106861114502,75.81153869628906,10.900550842285156,43075,5650,823,0,24657,24891,24842,24706,1779,522,34.27799586841696,0.856405169970675,0.0671715477767332,5.568551260744636,1.0,0.0,late
1741,34,33,30,4,3,0.8823529411764706,0.9090909090909092,0.8955223880597014,0.024,35,33,33,2,0,0.9428571428571428,1.0,0.9705882352941176,7.68,32,33,31,1,2,0.96875,0.9393939393939394,0.953846153846154,126.8,35,33,33,2,0,0.9428571428571428,1.0,0.9705882352941176,1.98,0.0,,0.0750658472344162,0.0098048389804618,0.0583237657864524,0.0004600536835556,0.0750658472344162,0.0383772225124827,compressed,compressed_feature_level,0.9705882352941176,1.98,7,ego|1016|962|971|980|989|998,32,49353,4,49353,11.260997772216797,75.8529281616211,10.957334518432615,42876,5639,838,0,24491,24862,24738,24615,1779,530,34.11963670004052,0.8547378324716169,0.0683958165697478,16.323229415247514,0.0,0.9705882352941176,compressed
1742,33,33,30,3,3,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.024,35,33,33,2,0,0.9428571428571428,1.0,0.9705882352941176,7.68,33,33,32,1,1,0.9696969696969696,0.9696969696969696,0.9696969696969696,126.8,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,1.98,0.0,,0.0614973262032085,0.0080325661184964,0.0606060606060606,0.0004780562614853,0.0474308300395257,0.0242488906132544,early,raw_level,0.9705882352941176,7.68,7,ego|1016|962|971|980|989|998,32,49426,4,49426,11.227697372436523,75.86449432373047,10.893250465393066,42974,5618,834,0,24536,24890,24769,24657,1759,525,34.19762262215555,0.8515547336097791,0.0680693448916106,6.338858368353531,0.9745856223734852,0.024309404686231523,late
1743,35,33,32,3,1,0.9142857142857144,0.9696969696969696,0.9411764705882354,0.024,36,33,33,3,0,0.9166666666666666,1.0,0.9565217391304348,7.68,33,33,32,1,1,0.9696969696969696,0.9696969696969696,0.9696969696969696,126.8,35,33,32,3,1,0.9142857142857144,0.9696969696969696,0.9411764705882354,1.98,0.0,,0.0153452685421994,0.0020043454208724,0.0285204991087343,0.0002249676524636,0.0,0.0,intermediate,feature_level,0.9696969696969696,126.8,7,ego|1016|962|971|980|989|998,31,49365,4,49365,11.22499656677246,75.8348617553711,10.914889335632324,42934,5593,838,0,24502,24863,24775,24590,1752,528,34.16579163353717,0.8477653302028292,0.0683958165697478,6.906159513177683,0.9320380365116737,0.06396420093018945,late
